,RecipeId,AuthorId,Rating
583589,1551,334716,5
584181,1005,325816,4
584479,1209,140424,5
584536,1005,157167,5
584610,528,804550,5
584697,2056,388155,5
584872,2072,464679,5
584911,63,122210,5
585044,1032,653538,3
585102,561,56003,4
585470,1209,29268,5
585539,632,336503,5
585912,632,30209,4
585975,548,194829,5
586041,62,53448,5
586985,1315,341344,5
586986,319,668458,5
587057,322,137081,5
587162,1209,56905,5
587309,314,533326,5
587467,749,710809,5
587567,1078,529681,5
587760,754,394592,5
587937,520,731061,4
588047,62,730763,5
588140,1460,28177,5
588443,2047,847160,3
588561,930,647389,3
588719,632,850974,5
589350,1209,299575,5
589602,2072,242809,5
589626,860,282215,4
589770,2072,241547,5
589877,179,852062,2
589936,992,743849,5
590454,319,267022,5
590592,916,506345,5
590855,76,400420,5
590978,116,278218,5
590997,2072,726003,4
591059,445,236959,2
591210,1590,298447,5
591339,76,515964,5
591410,187,632657,4
591470,1387,197655,5
591754,66,136004,5
591853,1406,683461,1
592428,1005,568205,4
592859,1940,463858,5
593020,153,607815,0
593089,1809,856720,5
593098,1438,199198,5
593322,519,789096,4
593375,632,815198,4
593464,2078,146486,5
593497,688,646967,3
594163,1086,826959,5
594237,1209,752454,5
594795,220,601528,5
594894,1322,583851,5
595073,634,144897,5
595216,1873,607820,5
595224,1460,533169,5
595290,885,726003,5
595516,481,500175,5
595572,1209,793177,5
595817,76,564101,5
596368,667,168319,5
597064,76,505379,5
597077,192,862233,5
597226,1600,407812,5
597522,1005,559283,4
597605,76,554400,4
597793,1387,743685,5
598417,1209,225114,5
598625,377,515062,3
598994,1236,461867,5
599081,860,232402,0
599087,456,861367,4
599529,1409,556612,5
599776,261,293971,5
599781,1460,509402,5
599824,415,580663,4
600068,1078,227409,5
600143,445,709116,5
600164,1196,463435,2
601201,70,868335,1
601237,479,634423,5
601561,76,851190,5
601585,76,369715,5
601713,1437,679953,5
601852,56,205756,5
602381,744,870967,5
602468,456,208755,5
602877,1562,206747,4
603168,1209,446776,5
603511,519,140132,5
603746,1181,105804,3
603909,1267,858752,0
603968,54,267544,5
604550,116,93006,3
604682,1035,608500,5
604711,1460,64322,5
604726,593,136788,0
604793,556,75442,5
604864,1005,874850,5
604989,930,192974,5
605377,1069,125766,5
605418,1423,618715,5
605544,604,675287,5
605706,1460,868654,5
606795,1409,592157,5
606954,1232,157258,4
607240,432,527350,5
607324,524,537188,4
607436,76,58836,5
607437,1207,64539,5
607559,1267,859301,5
607987,1387,748493,5
608172,916,316717,3
608217,159,847219,5
608656,346,386849,4
608972,432,11009,5
609038,1633,881180,1
609182,632,179567,5
609322,1035,297557,4
609435,1633,628779,5
609465,1005,613495,5
609572,753,477411,5
609577,684,666947,5
610560,1209,564537,5
610612,1293,416292,5
610652,1078,859896,5
611137,432,329463,5
611537,298,452940,4
611785,2072,753978,5
611939,220,686948,5
612072,2056,789516,5
612145,632,316250,4
612615,1209,541554,5
612806,153,177753,5
613262,1780,364143,5
613585,916,841981,4
614430,810,758730,0
614655,671,886533,5
614777,749,136997,5
614831,860,352814,5
615120,744,230579,5
615323,1809,872896,3
615762,376,418426,5
615859,1145,571995,5
615891,1409,496803,5
616044,1387,764845,5
616161,220,846497,5
616339,1712,590105,5
616385,142,93006,5
616673,76,178116,5
617135,76,843289,4
617371,1209,805179,5
617545,479,394077,5
617992,1460,317934,5
618008,1600,535560,4
618009,220,898335,4
618104,220,519841,5
618235,56,762767,5
618720,220,153253,5
619315,1119,900681,5
619408,1551,895686,5
619410,1595,227978,3
619564,253,315479,4
619582,382,280166,5
619893,1171,174121,5
619920,1944,437237,5
619931,822,267853,5
619940,76,663892,5
620165,436,289319,5
620245,397,264230,5
620300,1209,204735,5
620329,810,895814,5
620362,1074,851194,4
620522,810,383344,5
620621,548,37449,5
620653,1600,904126,5
620814,319,841981,5
621045,749,862623,5
621192,167,35925,5
621251,346,591403,5
621305,1106,797486,5
621317,550,354675,5
621364,607,310749,4
621384,749,469903,5
621433,112,719181,2
621551,1505,313787,5
621557,916,906073,5
621625,1600,321879,5
622078,636,497077,5
622097,56,283483,4
622142,1600,476569,5
622260,749,148942,0
622301,632,486725,4
622472,1600,115053,4
622956,916,909166,0
622998,1356,863008,5
623005,220,803695,5
623516,220,354307,4
623525,533,223979,3
623765,1306,290163,5
623844,573,173579,5
624042,1387,172400,0
624426,1005,881750,4
624670,558,912451,5
624725,749,337925,4
624821,56,507293,5
624837,76,220403,5
624839,916,679445,5
624905,430,780172,5
624915,261,27876,5
625132,632,913113,5
625159,860,913179,1
625235,607,645433,5
625347,1581,153067,5
625389,916,273227,5
625440,822,475932,5
625450,548,209920,5
625644,1438,400454,5
625729,432,427184,5
625938,1005,656377,5
625978,607,682786,0
625985,749,863508,5
626514,1574,64642,0
626579,744,868964,5
626628,2072,153067,5
626801,749,6651,5
626866,558,54067,5
626899,445,789516,5
626916,242,906061,3
628307,744,185926,5
628574,573,291188,3
628962,155,486725,4
629068,227,915066,5
629346,749,512532,5
629454,242,564378,5
629571,280,529022,5
629653,632,346383,5
629952,1543,470042,3
630052,860,762767,5
630441,584,100185,5
630459,220,188837,5
630517,916,813584,5
630580,220,522275,4
630741,1035,160453,5
630761,72,924342,5
630997,749,198154,4
631103,155,925842,5
631268,1100,50969,3
631483,1035,897703,4
631636,593,861840,3
631849,456,380469,5
631946,155,59686,1
632298,1557,804978,5
632439,76,510396,3
632479,220,155195,4
632634,1209,370123,5
632888,1809,192249,4
632911,337,644191,2
633017,1069,221235,5
633289,1944,591314,5
633334,1982,679759,5
633614,220,557801,5
633709,632,930947,5
633736,744,931082,5
634243,150,756218,5
634274,1209,904492,5
634361,220,379271,5
634428,572,4470,5
634510,352,294435,5
634609,916,426788,5
634896,1387,425677,5
634925,224,926187,5
635079,246,897900,1
635105,1540,323099,1
635144,153,281399,5
635220,749,757856,5
635224,432,91970,5
635275,749,795876,5
635410,1236,784743,5
635476,1209,181781,5
635550,220,407812,5
636053,1078,240882,5
636085,220,367382,4
636104,820,936138,5
636123,172,493362,0
636288,387,689540,5
636404,1387,53368,4
636636,481,937471,4
636724,153,114027,5
637088,483,58104,5
637095,1809,938280,5
637106,432,705876,5
637406,572,175559,4
637459,1982,663997,5
637501,744,548406,5
637613,310,695933,5
637838,116,843289,4
638083,505,925054,5
638117,215,878238,5
638488,432,679059,5
638503,749,63026,5
638622,198,941175,5
639077,566,548247,5
639132,153,259154,5
639608,432,835419,5
639779,1423,933008,5
640042,240,609323,5
640275,1133,56463,5
640341,749,494084,5
640348,1460,83696,3
640453,749,945337,5
640743,142,854982,5
641164,1209,817179,5
641222,1356,63024,5
641318,749,476077,5
641321,868,283390,4
641393,809,130133,4
641437,1078,111291,0
641687,1078,59473,5
641972,884,948669,4
642009,129,8527,5
642054,566,719736,1
642244,1436,449247,5
642593,49,303726,5
642776,1356,634307,5
643535,860,415934,5
643545,1035,49561,5
643586,659,366118,5
643806,1209,808027,5
644277,1460,954556,5
644368,1293,447165,5
644725,129,509402,3
644885,773,264017,5
644889,177,656127,5
644938,1207,866331,5
645069,540,499806,2
645219,1209,185285,5
645229,1078,888736,5
645448,749,358796,5
645462,1356,755285,4
645886,376,697049,4
646138,270,954390,5
646253,749,226294,5
646312,76,41370,5
646438,229,468351,4
646606,648,147334,4
646756,834,138435,4
646991,647,230102,5
647312,1074,960196,3
647690,1078,256795,5
647898,1600,187927,5
648218,607,416684,5
648324,1229,551814,5
648396,519,185446,5
648603,567,268058,4
648669,246,56353,5
648692,643,122541,5
648747,1005,265553,5
648765,1068,19129,5
649917,432,337785,0
650063,607,176706,5
650125,242,428642,5
650133,102,890187,1
650267,860,530327,2
650272,1420,530327,5
650336,468,723491,5
650399,1209,671655,5
650493,956,664225,5
650500,528,522539,4
650514,220,372937,5
650736,820,950885,4
650772,76,233417,5
650962,1209,597546,5
651025,270,956686,0
651100,1119,48920,5
651175,324,953796,3
651329,1078,738454,5
651490,414,356986,5
651546,324,249059,5
651856,558,146341,5
652031,203,915023,4
652369,556,604084,5
652682,1209,782839,4
652712,809,167242,5
653036,246,416292,5
653084,744,600455,5
653160,1209,416292,5
653235,609,868626,5
653288,777,487233,3
653347,588,828025,0
653421,1209,971814,5
653616,834,777092,0
653697,174,60124,5
653864,56,712751,5
653998,860,347078,5
654138,1005,959794,5
654423,414,58104,5
654605,607,904483,0
654726,1267,709902,5
654898,2072,804931,5
655020,820,975299,2
655160,1005,309513,5
655902,432,494593,5
655955,749,264230,5
656044,129,204237,5
656306,885,588412,5
656342,584,963395,1
656415,903,359724,5
656841,211,117221,5
656925,1207,23466,4
656950,456,979152,4
657095,1074,331557,3
657538,481,487387,5
657547,1005,337671,5
657618,76,221733,5
657802,1133,751340,0
658066,382,700544,5
658196,224,796628,5
658257,1356,396078,4
658446,1100,439685,4
658543,1873,78232,5
658580,2015,686456,5
658772,319,206722,4
659114,544,5060,4
659171,76,983549,5
659291,1387,368165,5
659655,508,937552,5
659686,601,760391,5
660072,1590,532289,5
660170,1423,784788,4
660625,519,177753,5
660824,820,185926,5
661192,1236,355637,4
661239,1078,278070,5
661397,632,212145,4
661421,104,676579,0
662107,1209,101823,4
662248,749,141610,5
662388,759,206168,5
662891,947,866298,5
663083,749,380539,5
663268,1035,214008,5
663429,749,624615,5
663469,56,192972,5
663653,2029,894246,4
663843,1165,600453,3
664493,932,199848,5
664524,1035,995120,5
664559,931,418366,5
664755,860,652683,5
665197,640,344069,5
665318,1387,552055,5
665329,1387,522496,5
665355,647,996271,5
665463,76,125524,4
665849,1209,289357,5
665983,607,996618,4
666135,2066,615287,5
666355,520,535633,5
666418,1576,760579,3
666497,456,998976,4
666583,810,996233,5
666703,1873,101376,5
666890,346,290107,4
666954,691,288706,5
667021,749,985766,5
667080,1778,438003,5
667127,487,302078,5
667547,211,368889,5
667616,1387,652683,5
667646,542,88099,4
667817,350,377581,5
667858,749,954139,5
667928,607,931086,0
667929,607,44642,0
667936,56,1002391,0
667976,56,242846,5
668013,611,1001714,5
668240,177,1003214,0
668661,1209,284922,5
668940,1551,646279,5
669191,1423,531029,5
669439,1387,917666,5
669501,647,854020,5
669701,76,470799,5
669817,607,842017,5
669912,1356,1006622,4
670430,916,991218,5
670436,1387,266403,0
670522,1423,90105,5
670878,810,1004811,5
671142,607,391048,5
671257,1209,890187,5
671406,619,486078,5
671493,198,250389,5
671515,47,836288,4
671640,1505,527754,5
671829,328,1010517,4
672235,220,464926,5
672867,194,1012922,5
672872,76,1000107,3
672971,635,1013122,5
673324,860,372791,5
673568,604,888035,5
673641,2056,620763,5
674639,749,1013938,5
674713,1086,29813,5
674836,630,850974,4
674956,1809,953113,4
675429,2056,978517,5
675438,1873,124237,0
675645,102,138799,5
675732,1460,1015761,5
676120,1035,204705,5
676424,1209,101919,5
676501,220,863579,5
676630,356,1015572,0
676817,1209,469227,5
677265,1387,736725,5
677268,634,394467,5
677382,56,302094,5
677779,205,163112,5
677974,436,103784,5
678123,820,758761,5
678220,1356,925024,4
678266,185,603083,5
678529,1209,262966,5
678724,311,962690,5
678813,432,194207,5
678867,1209,1025837,5
679301,494,483827,5
679370,90,314579,4
679457,897,5060,5
679682,56,298070,5
680214,2078,224994,4
680488,1904,171187,0
680589,647,1019036,5
680653,744,123926,5
680833,897,507661,5
680864,608,224379,5
681016,897,23119,4
681720,664,1025608,4
681745,810,798586,5
681881,468,46759,5
682129,822,465080,5
682290,1551,73341,5
682329,76,69983,5
682495,58,5060,5
682545,2056,346874,5
682724,1209,491337,5
682848,607,241696,5
682888,1522,415934,5
682986,916,1037380,5
683216,1209,352456,5
683291,1209,221810,3
683448,1551,5060,4
683456,1387,98761,5
683571,1217,171063,5
683579,519,61525,5
683717,451,743443,4
683890,481,1038716,5
683956,203,1039477,4
684011,1356,434907,5
684021,1048,1024566,5
684333,378,141610,5
684421,749,597235,4
684471,550,333017,5
684650,647,583931,5
684662,1209,664214,4
684973,1209,593726,5
685202,445,626447,5
685497,129,181517,5
685733,232,526379,5
685794,1035,1047582,4
685998,1873,1024982,5
686063,1551,939432,4
686103,520,751105,0
686106,167,291358,5
686616,250,972766,5
686695,632,1029303,5
686812,860,807941,3
686873,278,408471,5
687291,749,1030029,5
687317,1209,1051142,5
687378,334,815880,5
687665,1423,603514,5
688022,810,232929,5
688329,1078,1053337,5
688494,1716,88272,5
688568,2056,247241,5
688570,56,220166,5
689284,851,586878,5
689315,281,51501,5
689557,744,936661,5
689594,1977,473936,0
690038,1293,209060,5
690416,1035,544143,5
690963,1540,917666,4
691031,327,754475,5
691088,1904,318236,5
691174,1633,333390,5
691286,825,194993,4
691394,334,191533,5
691507,481,1059909,0
691572,76,1059183,5
691625,334,110433,4
692464,322,1048741,5
692550,481,1062753,5
692567,397,1056477,5
692759,886,183995,5
693326,1201,1063663,5
693420,810,380358,5
693482,559,114882,4
693567,480,252084,3
693676,267,495032,3
694338,1600,316834,3
694350,2086,933484,5
694550,1387,1064176,5
694913,356,498332,5
695817,1209,962677,5
696064,810,161281,5
696131,76,944566,5
696215,686,1056623,3
696613,211,789745,5
696808,529,236470,5
696922,1005,980012,5
696959,230,231897,5
697025,886,1055648,5
697416,76,1078204,5
697417,2066,1009217,4
697696,992,1072593,5
698028,76,1082933,5
698301,346,1083987,5
698389,56,403729,5
698511,512,956843,5
699075,1236,969481,4
699095,280,120448,5
699098,129,948961,3
699390,519,227456,5
699620,916,308434,5
699674,54,621060,0
699805,1387,925024,0
699961,211,370907,5
700003,432,505972,5
700005,334,572288,5
700430,76,955851,4
700973,822,369264,5
701158,1982,59686,5
701730,1209,885416,5
701934,1209,1062411,5
702212,261,599741,5
702413,1209,1535,5
702572,1209,709548,5
702582,1209,501778,5
702767,56,160974,5
702935,1209,259154,5
703254,1209,689540,5
703294,56,655596,5
703454,744,222076,4
703614,546,360437,4
703695,129,378553,4
703724,647,883184,5
703911,640,680726,5
704209,822,585075,5
704260,744,884895,2
704292,211,1091969,5
704389,1209,319168,5
704466,860,1083519,5
704567,49,969289,0
704696,1387,457510,4
704762,1778,125388,4
705008,1035,603504,4
705035,822,67656,5
705184,102,45512,5
705207,228,233583,5
705344,280,978369,4
705403,744,55910,5
705450,1171,131021,3
705528,1171,1063019,5
705605,1078,133956,5
705817,810,59775,5
705891,204,1079336,5
706092,1078,262966,5
706185,1209,332211,5
706977,66,330545,5
706984,1149,1048952,5
707078,851,157764,5
707124,2032,1107633,5
707149,854,218535,1
707444,1209,1052827,4
707526,606,1108268,4
707659,1035,795619,5
707664,1209,357272,5
707996,1005,517066,5
708432,56,114027,5
708618,1236,483932,5
708647,572,611113,5
708707,54,904946,5
708770,76,493002,5
709233,346,1111016,5
709254,129,749343,4
709257,903,1111125,3
709259,168,1074736,5
709263,2086,453304,1
709267,1423,1065937,5
709574,1430,434907,2
709794,744,1114390,5
709966,777,4470,5
709988,191,95626,5
710253,1209,948187,5
710306,1551,910928,5
710374,167,457321,5
710502,1209,544754,5
710690,407,804550,5
711256,604,224379,5
711336,413,804550,5
711460,1415,673437,4
711486,647,1118402,5
711562,1209,1118584,5
711633,607,126440,3
711873,552,4470,5
711884,607,736162,5
711992,1209,1032003,5
712141,1209,108625,0
712224,56,603588,5
712274,1171,38285,5
712435,228,169430,5
712441,385,804550,3
712680,1078,227607,5
712815,384,804550,5
712825,465,804550,5
712850,851,763856,5
712888,66,675265,5
713077,664,1112355,4
713104,129,222599,5
713159,744,1062997,5
713267,646,619302,0
713278,607,1119966,4
713622,56,1072593,5
713631,1387,774657,3
713636,1209,447831,5
713776,76,1110802,0
714095,1587,804550,5
714725,215,1127041,5
714738,1005,1100407,5
714843,809,567976,4
714907,1356,1037164,0
715498,404,804550,4
715551,397,199657,4
715576,619,82994,5
715849,456,1129018,5
715896,619,487467,4
715917,536,979156,5
715992,1171,550647,5
716226,168,91724,4
716327,851,490764,5
716354,38,1060485,4
716467,607,442070,5
716583,1209,456982,5
716631,1117,84386,5
716708,834,299635,0
716916,1005,465080,5
717149,749,232532,5
717257,519,30503,5
717625,76,1070047,5
718172,834,170972,5
718217,615,490931,3
718469,56,322381,0
718520,1356,897073,5
718891,1551,600051,5
718974,542,428885,4
719086,1207,907169,5
719284,1236,1090109,5
719311,76,1090365,5
719330,198,1104881,2
719410,749,1132667,5
719637,1809,768828,5
719787,1209,709698,5
719860,1209,511730,5
719937,1209,103224,5
720042,529,1138578,5
720192,150,88373,5
720193,810,415933,4
720207,76,449500,5
720282,749,713272,4
720400,76,1048183,5
720411,76,1102734,0
720607,822,255179,3
720630,749,1131163,5
720806,76,161265,5
720889,607,545970,4
720921,820,850664,4
721142,56,1029616,5
721353,40,1060485,5
721369,429,51089,5
721394,198,256124,5
721431,573,474322,5
722195,548,989327,0
722819,1306,1096475,5
722920,1209,46104,5
723241,686,678857,5
723300,664,867405,4
723420,41,1060485,4
723733,647,1146004,5
723808,647,486648,5
723970,834,137481,4
724060,632,986279,5
724364,903,62103,5
724440,1551,740247,5
724938,76,804920,5
725008,1078,1149132,5
725146,810,737137,5
725172,91,194829,5
725310,604,138799,5
725724,1209,1151085,5
725742,1209,586158,5
725917,615,311003,5
725971,1209,511388,5
726006,1209,189475,5
726079,1209,445969,5
726183,318,797269,5
726789,76,106199,5
726900,128,804550,5
726942,607,433881,5
727318,1209,782203,5
727550,1209,500860,5
727673,432,215499,5
727817,638,450571,5
727887,632,1154791,5
728097,916,64203,5
728225,56,670491,5
728236,676,756218,3
728566,76,695896,5
728595,671,987458,4
728652,1035,309982,5
728680,63,871291,5
728970,619,1042494,4
729054,1780,117455,5
729164,362,236470,5
729246,897,234222,5
729318,86,110778,0
729330,319,967670,5
729523,42,1060485,5
729578,686,904480,4
729932,56,721078,5
730484,187,819206,5
730650,43,1060485,1
730652,73,783327,1
730760,1633,769890,4
731539,810,68710,5
731746,85,273254,5
731997,2056,851191,5
732166,44,1060485,5
732325,468,731909,5
732346,456,140806,4
732483,456,1161533,4
732561,1133,540969,5
732651,45,1057076,0
732808,1086,138799,5
732863,376,451226,4
733538,558,356499,5
733928,221,226066,5
734077,916,439210,5
734262,1320,506344,5
734450,1078,32519,5
734483,397,28636,5
734749,1207,55910,5
734766,56,269331,5
734845,2072,319943,4
734873,387,128473,5
735704,1209,1030840,5
735852,686,571428,2
736008,619,576273,5
736093,76,175727,3
736225,45,1060485,3
736245,782,153188,5
736334,172,1048246,5
736502,572,1174169,5
736537,1267,156891,5
736580,76,273773,0
736660,468,329138,5
736727,1209,1100632,5
736776,49,1060485,5
736852,56,1155918,5
736871,607,666306,5
736948,607,1174950,5
737033,1196,1159764,5
737398,1209,318272,5
737612,76,956814,0
737617,1207,1176380,0
737776,665,871801,5
738055,56,187373,4
738288,116,179757,5
738531,91,52543,5
738582,897,4470,5
738853,529,1179019,5
738982,1536,217621,5
739213,76,862341,3
739996,1209,168696,5
740379,153,522275,5
740435,1551,693345,4
740745,1209,800990,5
740942,822,1159075,5
741176,851,102058,2
741346,1306,1062282,5
741651,1267,1072669,5
741743,810,931513,5
742070,1183,631750,5
742167,1460,632657,4
742297,632,174559,5
742408,1429,307059,5
742639,1780,73469,5
742649,1387,86373,5
742728,947,348402,5
742736,1207,486888,3
742909,825,214116,5
743049,401,58762,3
743416,456,1157591,2
743434,1387,1185412,0
743491,519,485728,5
743574,1005,755811,5
743739,773,1189903,5
743774,632,361222,5
743867,1387,1116035,5
744013,749,164493,5
744278,481,730273,5
744564,378,955072,0
744597,451,1191978,4
744886,116,785032,4
745401,1035,140132,5
745541,683,971254,0
745632,779,215781,5
745660,916,934824,5
745839,220,774665,5
745877,1209,11295,5
745936,822,809739,5
746140,1209,245668,0
746157,820,964030,5
746434,820,500671,5
746723,1183,95743,5
746764,468,226372,5
747702,1119,748089,3
748503,809,192101,5
748566,749,471300,5
748693,632,481464,3
748712,1005,368410,5
748736,886,1169937,5
748865,1209,602408,4
748992,376,232933,5
749096,139,1177291,5
749147,116,1201808,5
749433,1005,649153,5
749549,686,551345,5
749597,719,465911,5
749978,749,143946,4
750046,1209,931873,5
750065,573,685666,5
750159,1809,141654,4
751271,1209,1057865,5
751362,809,143946,5
751733,1035,735844,5
751909,469,1205880,0
751950,749,1163307,5
752313,860,1175662,4
752324,664,1208954,3
752333,632,1209063,1
752490,135,302935,5
752584,1551,565650,5
752792,607,260325,5
752939,606,1172335,3
753072,198,126440,5
753124,719,542848,5
753125,1106,540621,4
753305,362,412147,5
753341,664,407207,5
753498,90,870569,4
753569,962,1128832,5
753776,50,1060485,4
754847,1209,508949,5
754946,822,331817,5
755003,543,199685,5
755010,362,1183043,4
755058,469,438582,0
755269,249,1214520,5
756452,303,49856,4
756522,822,744425,5
756852,54,1060485,5
756951,162,236470,5
757207,1209,661163,5
757427,224,437237,5
757502,1600,92816,5
757921,749,673444,4
758090,620,828036,3
758134,56,357358,4
758380,1232,239578,2
758614,744,169850,2
759003,673,54162,5
759271,809,180087,5
759440,432,1221773,3
759671,607,453828,5
759834,230,138799,5
760206,536,242484,2
760439,916,744394,5
760663,860,706608,0
760666,479,79997,5
760765,1078,1210172,5
760846,607,1125231,5
761470,1387,254543,0
761539,319,1225874,5
762095,199,628279,5
762138,246,11176,5
762311,1005,729254,5
762654,1387,523976,5
762700,468,1053107,5
762717,420,1225177,5
762978,55,1060485,5
763293,54,1229216,5
763371,1209,853168,5
763581,1809,332987,5
763958,607,1198145,5
764206,468,656809,5
764547,1005,802269,5
764616,56,176615,5
764959,557,828340,5
764968,930,416985,5
765013,1005,710414,5
765026,1209,238343,5
765267,822,844587,5
765326,1149,1224215,4
765677,177,991214,5
765833,1005,522275,0
765834,56,1231675,5
766040,1303,152118,5
766392,519,1128874,4
766460,519,276707,1
766583,619,101732,5
766642,947,535633,5
766818,1293,91392,5
766833,1073,330545,5
767009,1078,695102,5
767144,56,178738,5
767307,2056,945248,5
767330,822,625942,5
767367,1181,613609,5
767783,638,471300,5
768187,159,1131490,0
768301,1005,694852,5
768799,1356,4470,5
768864,1913,1240376,4
768885,1209,644191,5
769206,1317,535633,5
769240,607,534554,5
769625,634,41370,5
769802,632,744367,2
769818,167,374498,4
769961,200,33159,5
769979,1034,725332,4
770155,1356,669694,5
770589,1559,214116,4
770645,432,420166,5
770857,42,465080,0
770937,502,173880,4
771105,142,709476,5
771116,1536,535633,5
771652,117,53123,5
771685,749,1048952,5
771833,519,440073,4
771944,1078,601700,5
772165,1145,1247830,5
772206,356,1061114,5
772221,1430,535633,4
772269,1133,111739,5
772281,76,851828,5
772486,44,1049057,5
772496,609,851191,4
772939,1356,1244302,5
772968,541,571374,0
772977,49,126440,5
773063,58,1060485,3
773114,930,352814,5
773166,607,821030,5
773187,62,520620,5
773193,153,274234,5
774004,56,532785,5
774007,568,535633,5
774064,820,324621,5
774077,1551,847160,4
774426,415,962690,5
774760,379,964263,5
774770,1780,535633,5
774928,1209,651379,5
775141,607,686948,5
775297,1133,1052632,5
775383,168,506018,5
775394,1460,164493,5
775451,168,230082,5
776441,154,1255964,0
776533,744,679059,5
776745,2072,160331,5
777044,1557,224170,5
777175,187,1256574,5
777269,415,951779,5
777413,683,5060,5
777495,506,296085,4
777539,1267,1115128,5
777615,1533,625518,5
777991,820,206354,4
778093,246,485728,5
778152,42,99678,5
778486,652,1195537,5
778551,519,380162,5
778606,632,399932,3
778857,1078,240958,5
779108,1078,233495,5
779123,232,340099,5
779192,749,745217,5
779233,220,1235587,2
779335,930,876090,5
779443,1078,666829,0
779490,683,321820,3
779624,1078,486016,5
779967,179,1263978,0
780377,59,1060485,5
780934,1236,950577,5
781209,1171,716738,3
781328,749,1266359,5
782139,647,1267955,5
782211,809,1098228,3
782850,445,249657,5
782980,172,262966,4
783256,1293,636656,5
783310,1005,837390,5
783346,744,1269750,0
784065,632,808063,5
784467,744,417332,5
784732,1133,146486,5
785091,1387,838515,5
785369,930,991523,5
785427,677,78953,5
785462,476,542060,5
785645,543,1273491,0
785787,2032,532341,4
785972,343,249623,5
786011,1536,213139,5
786119,2082,937552,4
786659,1356,947293,5
786797,1005,736815,4
786835,445,258528,5
786928,62,367847,5
787279,1209,929091,5
787351,102,50969,3
787357,568,498839,5
787762,1267,26075,5
787768,1078,411541,5
787937,287,1193707,0
787941,82,1193707,0
787959,1209,157425,5
788682,573,238113,5
788760,998,911245,5
788772,810,683464,5
788901,606,1205574,5
789012,916,1031150,5
789062,58,1279229,5
789271,2072,135547,5
789703,76,1280921,5
790134,1306,1260357,5
791137,1181,1008137,0
791255,376,169357,5
791268,1602,358513,5
791381,1005,793530,4
791590,1602,930100,4
791623,665,788679,3
792419,445,142465,5
792465,1602,593927,4
792564,860,1277915,4
793228,49,136828,5
793305,1293,987941,4
793366,619,933967,5
793689,1078,917666,5
794547,1600,444132,5
794923,536,805131,4
795152,749,157167,4
795191,1005,1290129,5
795331,719,946570,3
795350,346,139977,3
795726,607,98919,5
795807,1356,829760,0
795938,548,1042986,5
795944,1356,1167475,5
796001,2072,37026,5
796092,1602,463435,5
796100,947,291188,4
796451,1356,574377,4
796503,468,497948,5
796740,1356,1178797,5
796821,62,195750,4
796901,607,612336,0
797082,1904,125524,5
797483,822,405520,5
798089,431,242729,4
798315,481,953790,5
798431,749,305673,5
798442,246,779874,5
798658,1005,526810,4
798781,1438,838515,1
798996,343,213909,5
799118,916,537179,4
799202,1078,140132,4
799215,1904,163986,5
799217,773,593726,5
799285,601,517198,5
799796,2072,375730,4
799959,1209,1169062,5
800028,76,229448,4
800206,604,322453,5
800632,632,67614,4
800729,468,136997,5
801081,80,887389,5
801088,445,184890,5
801123,619,384210,5
801216,2072,424850,5
801362,1209,260688,5
801466,267,278218,5
801470,432,278218,5
801486,192,316717,5
801762,1460,140132,5
801773,1209,1010264,5
801803,62,729254,5
801805,220,852529,4
802331,1356,464970,5
802470,506,517912,4
802746,1522,1185323,0
802823,573,583296,5
803041,271,597538,5
803501,1387,1306806,5
803602,2072,811058,5
803628,56,32665,5
803756,454,57101,4
803786,1460,324621,4
804299,552,311003,5
804547,485,353379,4
804644,1086,462669,0
804699,604,804783,4
804819,673,325370,5
804887,2072,252816,5
805169,445,252816,0
805184,238,4470,5
805256,776,187373,4
805409,232,1052065,5
805494,1356,1199546,5
805602,314,126440,5
805603,220,1199546,5
805667,1696,1050639,5
805975,319,987323,4
806051,1209,1149132,5
806085,468,1144114,5
806110,932,882960,5
806398,117,976809,5
806464,2072,1142497,4
806494,1209,461375,5
806830,228,128473,4
807026,632,628127,5
807052,220,126440,5
807945,1387,832369,5
808010,1460,962690,5
808932,432,56003,4
809395,458,88378,5
809451,749,191533,4
809607,352,1318241,0
809627,962,1310705,5
809791,1209,1281572,5
809858,53,557764,3
809875,579,593513,0
809918,76,1316230,5
809922,1460,1253600,0
809967,293,768828,4
810136,744,377891,5
810239,356,493014,5
810478,1423,221657,5
810972,1559,432495,5
811372,159,546848,4
811513,576,590656,5
811780,220,1321587,5
811856,992,145580,5
811949,749,1282091,5
812301,2072,43478,4
812438,1387,41296,4
813171,159,1041521,5
813780,343,1290204,5
814085,822,844554,5
814154,1600,173880,5
814226,686,65998,2
814330,1600,763912,5
814590,343,538837,5
814844,1481,540346,4
814934,1522,1267330,5
815253,1209,333156,0
815510,1522,495793,4
815760,1356,936684,5
815931,632,1330836,5
816015,167,138449,5
816117,1600,373495,5
816600,749,810787,5
816665,676,1332249,3
816705,1209,1287815,4
816740,2072,80937,5
817377,749,352271,5
817391,1600,256021,5
817439,1320,1010338,4
817453,992,1248818,5
817455,92,1248818,5
817457,517,868626,5
817460,44,868626,5
817472,414,868626,5
817476,231,675287,5
817480,373,675287,5
817498,780,1145194,5
817501,1078,1048945,5
817513,93,627420,5
817520,451,738763,5
817522,153,738763,5
817523,1600,591314,5
817526,468,591314,5
817531,1923,626447,5
